"uuid","created_at","last_updated","title","description","translation_status","native_name","native_about","address","geolocation","main_photo_url","inventory_supplier","external_id","food_chain","website","rating","number_of_reviews","categories_list","external_city_name","city_id","native_language"
f5af7483-bd6f-4a7f-9d73-87641feeed0d,2022-03-28 13:15:32.286 +0300,2022-03-28 09:28:56.668 +0300,El Amigo Taqueria,,,,,"Sony Center, 10785 Berlin, Germany",POINT (13.3737111 52.509921299999995),https://lh5.googleusercontent.com/p/AF1QipMFsmL3Xlkjnes0ki_wyyGNRgZG5L1VoakUlwLd=w978-h552-k-no,Google Places,ChIJ4T7H1kxRqEcRg5bM4hSintw,,https://taqueria-el-amigo.eatbu.com/?lang=es,5.0,154,"'{""Restaurant""}'",Berlin,219,
"80506168-2c0c-4fe9-bee7-52b8323491d4",2022-03-28 13:15:32.286 +0300,2022-03-28 09:28:56.668 +0300,Zapata,Relaxed setting for Mexican cuisine. Sepia-toned murals of Incan history adorn this casual eatery serving Mexican dishes & drinks.,,,,"Hauptstraße 5, 10827 Berlin, Germany",POINT (13.359307099999999 52.4898878),https://lh5.googleusercontent.com/p/AF1QipNbtMslTOf8qasn8PMK6sXZ9hGc0CgvoBakIsVM=w480-h636-k-no,Google Places,ChIJ1aN8QkdQqEcRSTSqhWWpo8E,,http://zapata-berlin.de/,4.3,331,"'{""Restaurant""}'",Berlin,219,
"8b726733-5419-49e4-9c85-ee2f820690a6",2022-03-28 13:15:32.646 +0300,2022-03-28 09:28:56.668 +0300,Morélos - Restaurant & Bar,"Lively Mexican steakhouse with cocktails. Colorful, Mexican-influenced steakhouse pairing cocktails with dry-aged beef, fajitas & burritos.",,,,"Askanischer Pl. 4, 10963 Berlin, Germany",POINT (13.3812416 52.504243499999994),https://lh5.googleusercontent.com/p/AF1QipP3wlqUw-gIDfnshR-zLJMSNgmtw57gFTKa7i2A=w978-h552-k-no,Google Places,ChIJ50S3Es1RqEcReDeqcmJPmTQ,,https://morelos.de/,4.0,830,"'{""Restaurant""}'",Berlin,219,
b9c60931-5d48-4d11-acd4-2b14bfd23afa,2022-03-28 13:15:32.646 +0300,2022-03-28 09:28:56.668 +0300,Enchilada Hannover,,,,,"Knochenhauerstraße 36, 30159 Hannover, Germany",POINT (9.7336388 52.372348599999995),https://lh5.googleusercontent.com/p/AF1QipN3Spg7hylmKKZdprHzdea2KYgJFlZwDow8MCv4=w732-h552-k-no,Google Places,ChIJD8S6O7p0sEcRA6opO72_68I,,https://hannover.enchilada.de/,4.2,1925,"'{""Restaurant""}'",Berlin,1343,
b794dcdf-35e2-4822-b569-d44eafed91ce,2022-03-28 13:15:32.646 +0300,2022-04-04 01:22:40.648 +0300,Salt'n Bone,"Burgers, cocktails & a bistro-style menu. Burgers & global bistro dishes, plus beer & cocktails, in a low-lit, industrial-chic gastrobar.",,,,"Schliemannstraße 31, 10437 Berlin, Germany",POINT (13.419889999999999 52.5441557),https://lh5.googleusercontent.com/p/AF1QipPkLQ7QpaTObLTz3HfnuiBaMhabnm8Ps_KYzswZ=w732-h552-k-no,Google Places,ChIJUxO-df9NqEcRl1gtGFsYKTQ,,http://www.saltnbone.de/,4.5,691,"'{""restaurant""}'",Berlin,,
"5d805cd5-1629-487a-a39e-d68041ae6292",2022-04-04 01:56:38.753 +0300,2022-04-04 01:22:40.648 +0300,Sagar - Prinzregentenstraße,"",,,,"Prinzregentenstraße 53, 10715 Berlin, Germany",POINT (13.3330915 52.479010699999996),https://lh5.googleusercontent.com/p/AF1QipPAwoHQv4EvNk8fweGlOwEbWX2U_t1Ba59_SGas=w972-h552-k-no,Google Places,ChIJkXTBbWRQqEcR-3CbBflMTy0,,https://www.berlinsagar.de/,3.9,213,"'{""restaurant""}'",Berlin,219,
"7dca7d3e-3d60-4fdd-94f6-ba8279d4f7c7",2022-03-28 13:15:34.671 +0300,2022-03-28 09:28:56.668 +0300,Taqueria El Abuelito,,,,,"2709 N Dallas Ave, Lancaster, TX 75134",POINT (-96.76829459999999 32.6190631),https://lh5.googleusercontent.com/p/AF1QipOAZ55uRSB6suxfAq6kRo0Y_-1c48WLYbmBTmTE=w732-h552-k-no,Google Places,ChIJnxGoH-eVToYRV1kQsrdAjeA,,,4.3,460,"'{""Restaurant""}'",Berlin,14312,
c4d53380-dfca-40a8-b963-0851af8aea48,2022-03-28 13:15:34.672 +0300,2022-03-28 09:28:56.668 +0300,Acapulco's,Basic venue for popular Mexican eats. Low-key Mexican counter serve providing a menu of traditional eats in a no-frills setting.,,,,"225 E Belt Line Rd, DeSoto, TX 75115",POINT (-96.8537154 32.590460799999995),https://lh5.googleusercontent.com/p/AF1QipO0aCxLlXYq_PURgTxKEBHxDVlP1RGoeg1aWCKY=w978-h552-k-no,Google Places,ChIJFeYaCZeTToYRPjZGcRdF_T4,,https://acapulcos.net/,4.3,723,"'{""Restaurant""}'",Berlin,12600,
e79504eb-0e9d-474f-866a-e5467a4f6cb0,2022-03-28 13:15:34.672 +0300,2022-03-28 09:28:56.668 +0300,Tio Tony's Mexican Restaurant,"Casual, colorful restaurant & bar. Spacious restaurant & bar serving Mexican favorites in a casual, colorful setting.",,,,"110 N 13th St, Midlothian, TX 76065",POINT (-96.98839799999999 32.48115),https://lh5.googleusercontent.com/p/AF1QipNIp9eCrygZaJl6aIBw91AjXZl5UUeduuAZMycV=w732-h552-k-no,Google Places,ChIJi1Z6rHXzToYR6Op9YWUkoB8,,http://tiotonys.com/,4.4,1364,"'{""Restaurant""}'",Berlin,15424,
"3a9ef59e-d61b-4b07-9546-9c74f92db83c",2022-03-28 13:15:34.672 +0300,2022-03-28 09:28:56.668 +0300,Tacos Azteca Cedar hill,,,,,"101 Belt Line Rd, Cedar Hill, TX 75104",POINT (-96.94183919999999 32.5902603),https://lh5.googleusercontent.com/p/AF1QipNduqcczk6fPjlMI1syndJOGVG8ph3K-600rplB=w1134-h552-k-no,Google Places,ChIJ__-vjZWNToYRgSrXO_eaPs0,,,4.2,713,"'{""Restaurant""}'",Berlin,13100,
"25ad379a-d1c6-4ed5-93f5-e9c5b4b4c17e",2022-03-28 13:15:34.672 +0300,2022-03-28 09:28:56.668 +0300,On The Border Mexican Grill & Cantina - Pleasant Run,"Casual Tex-Mex chain restaurant. Casual restaurant chain featuring Tex-Mex standards such as fajitas, burritos & grilled meats.",,,,"1003 N Interstate 35 E Rd, DeSoto, TX 75115",POINT (-96.823984 32.606207),https://lh5.googleusercontent.com/p/AF1QipPBGg8TAxbQmI560NBIZ7OpbmsALxT6gb6mMdgA=w732-h552-k-no,Google Places,ChIJg0xQAhKUToYR4rM3mTgqIOM,,https://www.ontheborder.com/locations/pleasant-run/,3.7,4690,"'{""Restaurant""}'",Berlin,12600,
bc5815a6-08dd-4b12-bba6-ba3641dbb387,2022-03-28 13:15:34.672 +0300,2022-03-28 09:28:56.668 +0300,Campuzano Fine Mexican Food,Lively pick for Tex-Mex standards. Local chain offering big portions of Tex-Mex favorites & margaritas in a lively atmosphere.,,,,"108 N 8th St, Midlothian, TX 76065",POINT (-96.9942615 32.482595599999996),https://lh5.googleusercontent.com/p/AF1QipPmJmErUrvrsDprMCaMz_nDbBLIloaalifDVHE5=w480-h636-k-no,Google Places,ChIJi082EXfzToYRd86nr6VllNo,,http://www.campuzanomexicanfood.com/,4.3,1229,"'{""Restaurant""}'",Berlin,15424,
f0a503aa-aa1d-4c58-b6e2-da0ce1962f6c,2022-03-28 13:15:34.672 +0300,2022-03-28 09:28:56.668 +0300,Guerrero's Taqueria,,,,,"4307 Duncanville Rd, Dallas, TX 75236",POINT (-96.9092295 32.690637599999995),https://lh5.googleusercontent.com/p/AF1QipNk8n7VKgz9ZUxRAhQQx-3BNp2hrWiYF8wc0AQR=w732-h552-k-no,Google Places,ChIJYz58dBeQToYRZgzPoo5orR4,,https://guerreros-taqueria.business.site/,4.4,425,"'{""Restaurant""}'",Berlin,14403,
e52a9998-94ce-4cd5-868f-aebe19c0978b,2022-03-28 13:15:34.672 +0300,2022-03-28 09:28:56.668 +0300,Rj Mexican Cuisine,Eatery with Mexican & American options. A broad menu of Mexican fare (with American & vegetarian options) in a comfortable West End setting.,,,,"1701 N Market St, Dallas, TX 75202",POINT (-96.806975 32.781625),https://lh5.googleusercontent.com/p/AF1QipN6aF8NHRQHtMHu-m1I1uXUzw-5TFxzsinW1YVA=w732-h552-k-no,Google Places,ChIJLdzo9T2ZToYRt2Nnta1x7fM,,https://www.rjmexicancuisine.com/,4.2,1294,"'{""Restaurant""}'",Berlin,111,
"32ac63a8-7f06-4b3b-98f9-297774382deb",2022-03-28 13:15:34.672 +0300,2022-03-28 09:28:56.668 +0300,Mi Sazon Mexican Restaurant,"Vibrant, family-run Mexican restaurant. Mexican restaurant plating traditional, home-cooked dishes in a colorful, artsy space.",,,,"3505 S Polk St, Dallas, TX 75224",POINT (-96.8405676 32.7006888),https://lh5.googleusercontent.com/p/AF1QipOLh4HNSH8A9f3Oog3CG8CYhKGqPBiUjzY-MDLK=w732-h552-k-no,Google Places,ChIJiTMy-bGQToYRew6ZFCv0A-4,,http://www.misazonrestaurant.com/,4.1,628,"'{""Restaurant""}'",Berlin,14403,
cab5d9ca-9255-4f8a-bce4-afc81d6ffa3c,2022-03-28 13:15:34.672 +0300,2022-03-28 09:28:56.668 +0300,Silvia's Taqueria,,,,,"7301 Matlock Rd, Arlington, TX 76002",POINT (-97.11453 32.6261192),https://lh5.googleusercontent.com/p/AF1QipOGEeU1EfK-cOMMeQRrRpKNhDPvrxU-Dvqwd5vK=w828-h552-k-no,Google Places,ChIJj-fiRs9jToYRAiPHzM3UFR8,,http://ordersilviastaqueria.com/,4.5,235,"'{""Restaurant""}'",Berlin,11279,
"2b2fb57b-493a-409c-9d4c-275ceb368e2c",2022-03-28 13:15:35.540 +0300,2022-03-28 09:28:56.668 +0300,Jimmy's Tacos,,,,,"454 E Hwy 67 #4157, Duncanville, TX 75137",POINT (-96.8994335 32.6324493),https://lh5.googleusercontent.com/p/AF1QipMVl4qfhxjyQg_7B4QhZ8-O1JWfLFWcpFoojn-w=w732-h552-k-no,Google Places,ChIJn8dVzZKRToYR-WJEn0K-w0E,,,4.6,68,"'{""Restaurant""}'",Berlin,14403,
f4dc9beb-ac73-440a-a22b-f33c360a25bb,2022-03-28 13:15:35.042 +0300,2022-03-28 09:28:56.668 +0300,Antojitos Rosy Taqueria,,,,,"1211 S Main St, Duncanville, TX 75137",POINT (-96.908761 32.639109),https://lh5.googleusercontent.com/p/AF1QipO50Dj6w3EaJ49j5NkPx_DzbXzm2Ljr3YVqxzJu=w480-h984-k-no,Google Places,ChIJjSYwOZuRToYRHCrxRVfK2hk,,,4.7,141,"'{""Restaurant""}'",Berlin,14403,
"7c61ff23-17a6-40e7-bb5b-570797cdc0c7",2022-03-28 13:15:35.042 +0300,2022-03-28 09:28:56.668 +0300,Los Tapatios,,,,,"4470 E, US-287 Ste 100, Midlothian, TX 76065",POINT (-96.937058 32.4550554),https://lh5.googleusercontent.com/p/AF1QipNlK9pcY0UI1heRO4NFIVlM2se38DNALq2Lorpz=w732-h552-k-no,Google Places,ChIJd26-ChTyToYRU7p_LUO84gU,,http://www.lostapatiosmidlo.com/,4.2,385,"'{""Restaurant""}'",Berlin,15424,
d2b3d0ee-a235-4b8b-8055-63385f705e8e,2022-03-28 13:15:35.042 +0300,2022-03-28 09:28:56.668 +0300,Campuzano's Fine Mexican Food,"Tacos & margaritas in a converted house. Mexican eatery offering tacos, fajitas & popular margaritas in a comfortable 2-story house.",,,,"2167 N Hwy 77, Waxahachie, TX 75165",POINT (-96.8378158 32.4370449),https://lh5.googleusercontent.com/p/AF1QipP6fdDrT1m-_xCaQwkAxC-iGroGL-EYJdKiD-5m=w978-h552-k-no,Google Places,ChIJGxauhqvuToYRhl6YknRP6Ic,,http://www.campuzanomexicanfood.com/,4.3,1295,"'{""Restaurant""}'",Berlin,14527,
"95434471-762c-40e5-bdb3-7f393b1e8704",2022-03-28 13:15:35.042 +0300,2022-03-28 09:28:56.668 +0300,"3 Hermanos Taqueria",,,,,"1450 Pleasant Run Rd #172, Lancaster, TX 75146",POINT (-96.78644899999999 32.602959999999996),https://lh5.googleusercontent.com/p/AF1QipP30HusJDBjs2lgMDo2oS2vj704npOV6AVgYclB=w552-h552-k-no,Google Places,ChIJ-74R_MmVToYRWqhVU3B6L08,,,4.1,374,"'{""Restaurant""}'",Berlin,14312,
df0dcbdb-b3b0-4a3b-a3ad-1a8d577016a6,2022-03-28 13:15:35.043 +0300,2022-03-28 09:28:56.668 +0300,Campuzano Mexican Food,Lively pick for Tex-Mex standards. Local chain offering big portions of Tex-Mex favorites & margaritas in a lively atmosphere.,,,,"213 W Belt Line Rd, Cedar Hill, TX 75104",POINT (-96.948658 32.590269),https://lh5.googleusercontent.com/p/AF1QipO-AG4AwijK3BIhK3wpP1XgAWjAk-P_N6CHte3y=w480-h852-k-no,Google Places,ChIJMUVJO7mNToYRL6m13WNMS7w,,http://campuzanomexicanfood.com/,4.3,2456,"'{""Restaurant""}'",Berlin,13100,
"45cdf08b-07c1-4a3a-be88-f326531ab4f1",2022-03-28 13:15:35.043 +0300,2022-03-28 09:28:56.668 +0300,Dallas Tortilla & Tamale Factory,,,,,"213 TX-342 #405, Red Oak, TX 75154",POINT (-96.80395159999999 32.5122569),https://lh5.googleusercontent.com/p/AF1QipMbsMKXGDW3z6sKRvzACCQiFN6tJ9f_x_e_EzP-=w978-h552-k-no,Google Places,ChIJ1w38Xz3rToYRHR07h7j9IJo,,,4.5,303,"'{""Restaurant""}'",Berlin,24818,
"0857efd5-1f7b-40a3-9d77-761415ef989a",2022-03-28 13:15:35.540 +0300,2022-03-28 09:28:56.668 +0300,El Fenix,Longtime chain for Tex-Mex fare. Branch of a long-running chain serving Tex-Mex staples in a hacienda-style setting.,,,,"1035 US-287 BYP #19, Waxahachie, TX 75165",POINT (-96.8419677 32.419074699999996),https://lh5.googleusercontent.com/p/AF1QipOaimQiFLIPIeEjN8lk8BTvFIOCzNzmDyAv1SMP=w918-h552-k-no,Google Places,ChIJhTOh3cnuToYRD8W4gGeHW3M,,https://www.elfenix.com/,4.3,2022,"'{""Restaurant""}'",Berlin,14527,
f0cf5059-a521-4893-8a4c-2ecfde12a220,2022-03-28 13:15:35.540 +0300,2022-03-28 09:28:56.668 +0300,Taco's Azteca,"Hearty Mexican eats in simple surrounds. Low-key counter serve turning out Mexican staples, including tortas, tacos, gorditas & breakfast.",,,,"3705 S Carrier Pkwy, Grand Prairie, TX 75052",POINT (-97.0084468 32.6844313),https://lh5.googleusercontent.com/p/AF1QipO3BMOpffpqpnN-ocsvdMLD5d3OkVU5CSoB86xh=w732-h552-k-no,Google Places,ChIJZSGl7rSIToYRjKzrXgWc1IU,,,4.3,1379,"'{""Restaurant""}'",Berlin,2897,
f75ec275-9f9a-4447-b9df-25ce122ff7b6,2022-03-28 13:15:35.540 +0300,2022-03-28 09:28:56.668 +0300,Miguelito's Mexican Restaurant,"Colorful eatery for fajitas & brunch. This colorful Mexican eatery with a separate lounge serves fajitas, burritos & brunch.",,,,"209 W Bedford Euless Rd, Hurst, TX 76053",POINT (-97.1703059 32.8335556),https://lh5.googleusercontent.com/p/AF1QipNc6M_tHIMNTygx6jJCCkkUB8fxZzq3ZfP9NeXS=w510-h552-k-no,Google Places,ChIJv1g01Ch_ToYRFDMoSEil7PI,,https://www.miguelitosrestaurant.com/?utm_source=GMB&utm_medium=Organic,4.2,1318,"'{""Restaurant""}'",Berlin,14417,
"71123070-2743-4485-919a-9c51932ee338",2022-03-28 13:15:35.540 +0300,2022-03-28 09:28:56.668 +0300,beets&roots | Dorotheenstraße,,,,,"Dorotheenstraße 83, 10117 Berlin, Germany",POINT (13.3843987 52.518327199999995),https://lh5.googleusercontent.com/p/AF1QipOEDm_Kt0RNjtP26Zpq62SmyCEb8yd50vugCFXb=w978-h552-k-no,Google Places,ChIJzxVshsNRqEcRgTMGtUcEs9g,,http://beetsandroots.de/,4.3,445,"'{""Restaurant""}'",Berlin,219,
ece56906-7119-4954-92ad-ed3226d9e553,2022-03-28 13:15:35.540 +0300,2022-04-04 01:22:40.648 +0300,"Hallesches Haus - General Store, Lunchroom & Event Space","Veggie brunch & natural wines. Coffee, natural wines & brunch with vegan options in a bright, plant-filled space.",,,,"Tempelhofer Ufer 1, 10961 Berlin, Germany",POINT (13.390431699999999 52.497284199999996),https://lh5.googleusercontent.com/p/AF1QipPFzgRmfBGoMdFZ5lesBbunfPYgdMi6ulLLpy80=w732-h552-k-no,Google Places,ChIJ1cF56hxRqEcRmvwteW1vOZw,,https://www.hallescheshaus.com/,4.4,1049,"'{""restaurant""}'",Berlin,,
b26462f0-25f1-4d57-ad7f-ffffcd39d294,2022-03-28 13:15:35.969 +0300,2022-03-28 09:28:56.668 +0300,WRAPS WRAPS,,,,,"Pappelallee 9, 10437 Berlin, Germany",POINT (13.4140821 52.542400799999996),https://lh5.googleusercontent.com/p/AF1QipP0SZ_RILwmiRhSm-l7ILF1ettg3m8EC-viYOOv=w828-h552-k-no,Google Places,ChIJFXwptLJTqEcRpFB5LY14cZg,,http://wrapswraps.de/,4.9,130,"'{""Restaurant""}'",Berlin,219,
b757eab2-e064-493f-91cf-b7a6a4708249,2022-03-28 13:15:35.969 +0300,2022-04-04 01:22:40.648 +0300,Fresh'n Fast Hot Dog,"",,,,"Motzstraße 1, 10777 Berlin, Germany",POINT (13.352301299999999 52.499012799999996),https://lh5.googleusercontent.com/p/AF1QipOrQVziyTkJ0pN6NfHlhI6vbFjpa3huCIdQsEa1=w480-h636-k-no,Google Places,ChIJWVDPaU5QqEcRAWD51KRcEAM,,,4.5,95,"'{""restaurant""}'",Berlin,,
"9ad847d4-c98e-4763-a426-2e9bf857b364",2022-03-28 13:15:35.969 +0300,2022-04-04 01:22:40.648 +0300,Cafe Morgenland,"Mediterranean joint known for its brunch. Corner meeting place, with sidewalk seats & a mirrored bar, serving brunches & a Mediterranean menu.",,,,"Skalitzer Str. 35, 10999 Berlin, Germany",POINT (13.425704 52.4988773),https://lh5.googleusercontent.com/p/AF1QipN1bFDVCt3QI4VA52Vckx-tHse5yTcs58kJurAF=w828-h552-k-no,Google Places,ChIJeaQbNUpOqEcRF75kBlRUOEk,,http://www.morgenland-berlin.de/,4.1,1297,"'{""cafe""}'",Berlin,,
d202c82e-71b2-457e-ba65-c86fcd1c40fa,2022-03-28 13:15:37.564 +0300,2022-04-04 01:22:40.648 +0300,Pizza Kotti 36,"",,,,"Reichenberger Str. 175, 10999 Berlin, Germany",POINT (13.4176486 52.4996721),https://lh5.googleusercontent.com/p/AF1QipPxSQiEWFaPBMBcV-IW4lJ-4oucU-4Z8uzlQeQ2=w552-h552-k-no,Google Places,ChIJv57eajNOqEcR-4uK7OXIFj0,,,3.6,24,"'{""restaurant""}'",Berlin,,
a8fa9c77-f760-4249-bcab-05ffe9a711ab,2022-03-28 13:15:37.180 +0300,2022-04-04 01:22:40.648 +0300,La Gino,"",,,,"Rudi-Dutschke-Straße 20, 10969 Berlin, Germany",POINT (13.392202 52.5069848),https://lh5.googleusercontent.com/p/AF1QipOe0UwcS-M9eOinuP7qIpZbigslzncn9zpEHyx_=w732-h552-k-no,Google Places,ChIJVVKwJrwjZUERYy8_uiO6r8k,,https://www.lagino-berlin.de/,4.4,469,"'{""restaurant""}'",Berlin,,
d6837028-4544-434f-8e9d-ebdf341a57da,2022-03-28 13:15:37.180 +0300,2022-04-04 01:22:40.648 +0300,Ristorante Fontana di Trevi,"Charming trattoria for Italian classics. Antipasti, pasta, pizza & robust mains at an old-style, checked-tablecloth trattoria with a terrace.",,,,"Leipziger Str. 56, 10117 Berlin, Germany",POINT (13.3977778 52.5113889),https://lh5.googleusercontent.com/p/AF1QipMX22S1boT2HvWbhf_BlQOZTi_SqsG-6Br6xQA=w480-h636-k-no,Google Places,ChIJHeJpIdhRqEcRd1x7ttKrYWM,,,4.3,635,"'{""restaurant""}'",Berlin,,
ba40240e-c7ce-4fcc-b4ad-65a49ae4ba0a,2022-03-28 13:15:37.180 +0300,2022-04-04 01:22:40.648 +0300,L'Osteria Berlin Humboldthafen,"",,,,"Hilda-Geiringer-Weg 4, 10557 Berlin, Germany",POINT (13.3724645 52.526884499999994),https://lh5.googleusercontent.com/p/AF1QipM8b2lEs_E1iiPM54AnCRG2s9T1iJ7nmsBjfDez=w732-h552-k-no,Google Places,ChIJm8akQG1RqEcReyEdOcI5rLU,,https://losteria.net/de/restaurants/restaurant/berlin-humboldthafen/?utm_source=google&utm_medium=Yext,4.4,610,"'{""restaurant""}'",Berlin,,
"819b63ea-e173-458c-9c94-02d96da51773",2022-03-28 13:15:37.972 +0300,2022-04-04 01:22:40.648 +0300,Pizza Pane,"",,,,"Kastanienallee 28, 10435 Berlin, Germany",POINT (13.4080725 52.5372576),https://lh5.googleusercontent.com/p/AF1QipPpFR289VI9NGKcUJKzUgoCknUb7cGwUsNPp1PO=w978-h552-k-no,Google Places,ChIJFcMzqP5RqEcRkvrAynLjF-E,,,4.4,528,"'{""restaurant""}'",Berlin,,
"54a30a5b-2b99-4a56-a955-a2a4c3475bb2",2022-03-28 13:15:38.448 +0300,2022-04-04 01:22:40.648 +0300,Ovest (KaDeWe) Pastabar,"",,,,"Tauentzienstraße 21-24, 10789 Berlin, Germany",POINT (13.341114699999999 52.5020044),https://lh5.googleusercontent.com/p/AF1QipNjoyyxxey1pmicUBS4rhpM4oQkgfeARof0LZA=w864-h552-k-no,Google Places,ChIJke8D4mhQqEcRZy6mG1xAO04,,http://www.ovest-berlin.com/la-pasta-la-pizza,4.2,78,"'{""restaurant""}'",Berlin,,
"17d45b52-2cd4-4fa7-b411-1e6c2a1763a1",2022-03-28 13:15:38.448 +0300,2022-04-04 01:22:40.648 +0300,ZOLA,"Neapolitan pizzas from a wood-fired oven. Trendy pizzeria with funky decor, serving up Italian-style pizzas to take out or eat on the deck.",,,,"Paul-Lincke-Ufer 39-40, 10999 Berlin, Germany",POINT (13.4223359 52.4960934),https://lh5.googleusercontent.com/p/AF1QipPicEJ2cwJjfE_FkcTyQMSN1o_dbAg5HO33dUKQ=w480-h636-k-no,Google Places,ChIJDSV-58pPqEcRhlyCWYXDiy8,,https://www.facebook.com/zolakreuzberg/,4.2,3062,"'{""restaurant""}'",Berlin,,
fd15440a-5ed2-4db8-82e9-a01f86e49bf9,2022-03-28 13:15:38.448 +0300,2022-03-28 09:28:56.668 +0300,Pizza Nuno,,,,,"Blücherstraße 66 A, 10961 Berlin, Germany",POINT (13.3970357 52.495840099999995),https://lh5.googleusercontent.com/p/AF1QipNE8NzMPVMac1sO5argSzXSAvT3v464kZ6dIgMt=w480-h636-k-no,Google Places,ChIJ69jjw9VPqEcRTpzN8d8ASZ4,,,4.1,91,"'{""Restaurant""}'",Berlin,219,
"3baaa4de-ad8c-4df9-a50b-25fe85ff0c78",2022-03-28 13:15:38.448 +0300,2022-04-04 01:22:40.648 +0300,Rocca Pizza & Pasta Mitte,"",,,,"Metzer Str. 21, 10405 Berlin, Germany",POINT (13.418324199999999 52.5305501),https://lh5.googleusercontent.com/p/AF1QipNIrMu2fyxGG6MV0JZXV9sFQd8K2nizvPxn-1fq=w978-h552-k-no,Google Places,ChIJBahWlPBPqEcRvyEol0osOX0,,,5.0,8,"'{""restaurant""}'",Berlin,,
"724ef3be-b622-4391-9d05-a2e6cb2d2aa3",2022-03-28 13:15:38.448 +0300,2022-03-28 09:28:56.668 +0300,Pizza n' Friends,,,,,"Rosenthaler Str. 125, 10119 Berlin, Germany",POINT (13.4018208 52.529483),https://lh5.googleusercontent.com/p/AF1QipOUiXvzUfZH8uk-82xr8DF69Ue0BfZ8VwNo7FBT=w732-h552-k-no,Google Places,ChIJ43WCwJxRqEcR80VRP-WjQFQ,,,3.6,9,"'{""Restaurant""}'",Berlin,219,
"29549c12-3dfd-4e2b-a610-70a98f76d209",2022-03-28 13:15:38.814 +0300,2022-04-04 01:22:40.648 +0300,Pizza & Pasta,"",,,,"Turmstraße 38, 10551 Berlin, Germany",POINT (13.336680699999999 52.5267924),https://lh5.googleusercontent.com/p/AF1QipOGsRmj6J5SjT8UlnaObxOvMB1KoQfadnwaEFaW=w480-h636-k-no,Google Places,ChIJQYxD-wxRqEcRCGcuYDbvd4o,,,3.7,40,"'{""restaurant""}'",Berlin,,
aad687a8-83d2-4c0d-8b8c-5959033708e3,2022-03-28 13:15:38.814 +0300,2022-04-04 01:22:40.648 +0300,Della Pizza,"",,,,"Müllerstraße 3A, 13353 Berlin, Germany",POINT (13.371222 52.539651299999996),https://lh5.googleusercontent.com/p/AF1QipN3JJXpyCuEzMYVCsnFMTv4GbOpJMp1D98BgCJF=w732-h552-k-no,Google Places,ChIJn4wlbI9RqEcRBG57Esgs1iE,,,4.6,167,"'{""restaurant""}'",Berlin,,
"9762741a-8db7-48fc-8911-7b22df52affc",2022-03-28 13:15:38.814 +0300,2022-04-04 01:22:40.648 +0300,Casa Italia,"",,,,"Unter den Linden 39, 10117 Berlin, Germany",POINT (13.388 52.51663),https://lh5.googleusercontent.com/p/AF1QipOeI4JXJpvQMa_Ef38TVFba9oNnrWrh87mRhbCS=w480-h636-k-no,Google Places,ChIJPx7wx-dRqEcRV-pQ00Y5UO0,,https://casa-italia-berlin.business.site/?utm_source=gmb&utm_medium=referral,3.7,668,"'{""restaurant""}'",Berlin,,
"6809318a-8375-493e-95b1-c5d540f4441e",2022-03-28 13:15:38.448 +0300,2022-03-28 09:28:56.668 +0300,La Piadina - Kreuzberg,"Snug stop for Neapolitan pizzas & beer. Stone-oven pizzas, classic desserts & beer in a cozy space with blackboard menus & street tables.",,,,"Mariannenpl. 23, 10997 Berlin, Germany",POINT (13.4265662 52.5042148),https://lh5.googleusercontent.com/p/AF1QipOy2sT4X7diOGFxFd_0dVRj9uh5J60DjUx9EmJq=w978-h552-k-no,Google Places,ChIJbZh1QzZOqEcRpcasA2hIEIM,,https://www.lapiadina-berlin.de/,4.7,803,"'{""Restaurant""}'",Berlin,219,
cf1048d5-03d6-4a5e-8ef4-293d367fdd56,2022-03-28 13:15:38.814 +0300,2022-03-28 09:28:56.668 +0300,Mami Camilla Pizzeria,"Airy, rustic destination for pizza. Pizza with standard & vegetarian toppings, dished up in a breezy room with rustic wooden tables.",,,,"Hufelandstraße 36, 10407 Berlin, Germany",POINT (13.4344565 52.530564999999996),https://lh5.googleusercontent.com/p/AF1QipO4s-Rg1moNsATbzGHq9w7OC8pyA1h9DDAUQPOd=w732-h552-k-no,Google Places,ChIJH9SSdg5OqEcRnNNxEppzTmo,,http://www.mamicamilla.de/,4.1,600,"'{""Restaurant""}'",Berlin,219,
"2dd6722f-0ae6-499d-8f80-610bbade8023",2022-03-28 13:15:39.189 +0300,2022-03-28 09:28:56.668 +0300,The Standard Window,,,,,"Torstraße 102, 10119 Berlin, Germany",POINT (13.4038983 52.5295158),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XRmC_O18BBucHg224YJ30xO224KQ&cb_client,Google Places,ChIJwZTzNQ1RqEcRcsBfvMx9MQA,,,5.0,4,"'{""Restaurant""}'",Berlin,219,
ef646d00-5c9c-4147-947b-2a304e41e284,2022-03-28 13:15:39.189 +0300,2022-04-04 01:22:40.648 +0300,Pizzeria da Luma,"Casual Italian restaurant with a terrace. Unassuming eatery offering pizza, pasta & other Italian classics, plus wine, beer & terrace seating.",,,,"Birkenstraße 55, 10559 Berlin, Germany",POINT (13.34438 52.53124),https://lh5.googleusercontent.com/p/AF1QipNhEJzniv6oJY1MvlaRbdq5On7K-ZkKRDbCPLsv=w552-h552-k-no,Google Places,ChIJS0VfXnRRqEcR3byNu_ny8_s,,,4.3,276,"'{""restaurant""}'",Berlin,,
